datetime,open,high,low,close,tickvol,spread,vol
2024-02-08 04:30:00,2035.39,2036.4,2034.3,2034.52,1458,8,0
2024-02-08 04:45:00,2034.52,2035.18,2034.02,2034.83,986,8,0
2024-02-08 05:00:00,2034.83,2035.31,2034.21,2035.31,1085,8,0
2024-02-08 05:15:00,2035.31,2035.71,2035.04,2035.54,763,8,0
2024-02-08 05:30:00,2035.55,2035.81,2035.05,2035.25,734,8,0
2024-02-08 05:45:00,2035.26,2035.74,2034.99,2035.6,732,8,0
2024-02-08 06:00:00,2035.6,2035.6,2034.46,2034.69,618,8,0
2024-02-08 06:15:00,2034.73,2035.87,2034.68,2035.31,606,8,0
2024-02-08 06:30:00,2035.35,2035.53,2034.69,2035.39,887,8,0
2024-02-08 06:45:00,2035.39,2035.4,2034.44,2034.75,602,8,0
2024-02-08 07:00:00,2034.79,2034.9,2034.38,2034.45,357,8,0
2024-02-08 07:15:00,2034.46,2034.53,2033.74,2033.86,335,8,0
2024-02-08 07:30:00,2033.86,2034.72,2033.74,2034.66,358,8,0
2024-02-08 07:45:00,2034.66,2035.05,2034.29,2034.98,338,8,0
2024-02-08 09:00:00,2035.36,2036.4,2035.36,2036.1,189,8,0
2024-02-08 09:15:00,2036.1,2036.31,2035.85,2036.24,226,8,0
2024-02-08 09:30:00,2036.24,2036.39,2035.74,2036.19,331,8,0
2024-02-08 09:45:00,2036.17,2036.64,2036.17,2036.56,327,8,0
2024-02-08 10:00:00,2036.53,2037.46,2036.41,2036.88,579,8,0
2024-02-08 10:15:00,2036.88,2037.76,2036.87,2037.2,329,8,0
2024-02-08 10:30:00,2037.2,2037.69,2036.98,2037.55,363,8,0
2024-02-08 10:45:00,2037.55,2037.78,2036.95,2037.33,474,8,0
2024-02-08 11:00:00,2037.33,2038.12,2037.29,2037.81,832,8,0
2024-02-08 11:15:00,2037.81,2038.02,2037.19,2037.57,752,8,0
2024-02-08 11:30:00,2037.57,2038.13,2036.66,2037.5,1385,8,0
2024-02-08 11:45:00,2037.47,2038.15,2036.95,2037.33,1080,8,0
2024-02-08 12:00:00,2037.33,2038.72,2037.17,2038.52,1025,8,0
2024-02-08 12:15:00,2038.46,2038.46,2036.57,2036.94,764,8,0
2024-02-08 12:30:00,2036.92,2037.17,2036.23,2036.62,802,8,0
2024-02-08 12:45:00,2036.63,2036.86,2035.85,2036.14,715,8,0
2024-02-08 13:00:00,2036.14,2036.56,2035.58,2035.65,668,8,0
2024-02-08 13:15:00,2035.65,2035.65,2034.0,2034.32,917,8,0
2024-02-08 13:30:00,2034.32,2034.32,2033.13,2033.18,791,8,0
2024-02-08 13:45:00,2033.18,2033.39,2031.81,2032.81,784,8,0
2024-02-08 14:00:00,2032.79,2033.55,2032.59,2033.31,483,8,0
2024-02-08 14:15:00,2033.31,2034.03,2033.21,2033.47,457,8,0
2024-02-08 14:30:00,2033.48,2033.54,2032.51,2032.78,447,8,0
2024-02-08 14:45:00,2032.78,2032.78,2031.66,2032.22,571,8,0
2024-02-08 15:00:00,2032.23,2032.53,2031.13,2032.4,694,8,0
2024-02-08 15:15:00,2032.37,2032.74,2032.09,2032.45,560,8,0
2024-02-08 15:30:00,2032.45,2033.38,2032.14,2033.13,878,8,0
2024-02-08 15:45:00,2033.13,2033.78,2032.07,2033.5,783,8,0
2024-02-08 16:00:00,2033.52,2033.63,2032.31,2032.42,824,8,0
2024-02-08 16:15:00,2032.42,2033.37,2032.3,2033.34,604,8,0
2024-02-08 16:30:00,2033.36,2033.4,2032.74,2033.23,548,8,0
2024-02-08 16:45:00,2033.23,2034.24,2033.12,2033.29,897,8,0
2024-02-08 17:00:00,2033.29,2034.09,2032.67,2034.03,1020,8,0
2024-02-08 17:15:00,2034.02,2035.1,2033.72,2033.83,1297,8,0
2024-02-08 17:30:00,2033.83,2033.83,2032.4,2032.54,1145,8,0
2024-02-08 17:45:00,2032.54,2033.15,2031.61,2032.87,1127,8,0
2024-02-08 18:00:00,2032.89,2033.4,2031.71,2032.21,1397,8,0
2024-02-08 18:15:00,2032.21,2032.28,2030.43,2030.45,1466,8,0
2024-02-08 18:30:00,2030.45,2030.47,2028.96,2029.36,1592,8,0
2024-02-08 18:45:00,2029.36,2031.44,2029.25,2030.85,1064,8,0
2024-02-08 19:00:00,2030.84,2031.74,2030.64,2031.19,1140,8,0
2024-02-08 19:15:00,2031.2,2031.44,2030.1,2030.42,1034,8,0
2024-02-08 19:30:00,2030.41,2033.36,2029.83,2032.98,1172,8,0
2024-02-08 19:45:00,2032.98,2036.0,2032.83,2035.38,1649,8,0
2024-02-08 20:00:00,2035.38,2036.43,2035.2,2035.54,1316,8,0
2024-02-08 20:15:00,2035.54,2038.37,2034.78,2038.28,1532,8,0
2024-02-08 20:30:00,2038.25,2038.48,2036.7,2036.76,1600,8,0
2024-02-08 20:45:00,2036.75,2037.03,2035.5,2036.12,1268,8,0
2024-02-08 21:00:00,2036.12,2036.31,2032.42,2033.12,1506,8,0
2024-02-08 21:15:00,2033.13,2033.2,2029.95,2029.96,1799,8,0
2024-02-08 21:30:00,2029.96,2030.19,2028.14,2030.13,2293,8,0
2024-02-08 21:45:00,2030.13,2030.13,2027.9,2029.08,1532,8,0
2024-02-08 22:00:00,2029.08,2029.13,2026.4,2028.01,1873,8,0
2024-02-08 22:15:00,2028.01,2028.01,2026.43,2026.84,1693,8,0
2024-02-08 22:30:00,2026.84,2026.85,2023.99,2024.75,2252,8,0
2024-02-08 22:45:00,2024.75,2025.46,2023.77,2024.97,1870,8,0
2024-02-08 23:00:00,2024.97,2025.19,2023.23,2025.08,2478,8,0
2024-02-08 23:15:00,2025.08,2026.47,2024.61,2025.56,2504,8,0
2024-02-08 23:30:00,2025.56,2025.77,2021.8,2022.9,4497,8,0
2024-02-08 23:45:00,2022.9,2023.59,2020.97,2021.08,3373,8,0
2024-02-09 00:00:00,2021.09,2023.49,2020.21,2023.01,3212,8,0
2024-02-09 00:15:00,2023.03,2028.72,2022.84,2028.42,3225,8,0
2024-02-09 00:30:00,2028.56,2034.08,2028.45,2029.69,5224,8,0
2024-02-09 00:45:00,2029.69,2031.52,2027.8,2028.36,3776,8,0
2024-02-09 01:00:00,2028.41,2030.49,2027.75,2028.39,3565,8,0
2024-02-09 01:15:00,2028.38,2030.82,2027.62,2030.0,2981,8,0
2024-02-09 01:30:00,2030.04,2031.19,2029.25,2030.33,2965,8,0
2024-02-09 01:45:00,2030.33,2033.24,2030.18,2031.98,2774,8,0
2024-02-09 02:00:00,2031.98,2032.28,2029.78,2030.74,2408,8,0
2024-02-09 02:15:00,2030.75,2031.0,2029.24,2029.56,2190,8,0
2024-02-09 02:30:00,2029.56,2030.35,2027.72,2030.02,2032,8,0
2024-02-09 02:45:00,2030.02,2031.95,2029.33,2031.94,1638,8,0
2024-02-09 03:00:00,2031.97,2032.1,2030.34,2031.14,1727,8,0
2024-02-09 03:15:00,2031.14,2032.14,2031.14,2031.7,1280,8,0
2024-02-09 03:30:00,2031.7,2033.15,2031.33,2032.79,1074,8,0
2024-02-09 03:45:00,2032.8,2033.01,2031.48,2031.76,1609,8,0
2024-02-09 04:00:00,2031.76,2035.35,2031.19,2033.54,2909,8,0
2024-02-09 04:15:00,2033.52,2034.13,2032.68,2032.88,1874,8,0
2024-02-09 04:30:00,2032.88,2033.41,2031.48,2031.64,1200,8,0
2024-02-09 04:45:00,2031.64,2032.18,2031.22,2032.03,1046,8,0
2024-02-09 05:00:00,2032.06,2032.58,2031.44,2032.48,919,8,0
2024-02-09 05:15:00,2032.48,2033.53,2032.48,2032.7,860,8,0
2024-02-09 05:30:00,2032.7,2032.97,2031.48,2032.02,825,8,0
2024-02-09 05:45:00,2032.02,2032.74,2031.76,2032.58,974,8,0
2024-02-09 06:00:00,2032.58,2033.64,2032.58,2033.31,867,8,0
2024-02-09 06:15:00,2033.29,2033.48,2032.9,2033.18,709,8,0
2024-02-09 06:30:00,2033.18,2033.81,2033.18,2033.35,720,8,0
2024-02-09 06:45:00,2033.35,2033.48,2032.61,2033.02,801,8,0
2024-02-09 07:00:00,2033.02,2033.57,2033.02,2033.34,291,8,0
2024-02-09 07:15:00,2033.34,2034.02,2033.32,2033.79,252,8,0
2024-02-09 07:30:00,2033.79,2034.19,2033.77,2033.77,223,8,0
2024-02-09 07:45:00,2033.87,2034.45,2033.41,2034.35,263,8,0
2024-02-09 09:00:00,2034.89,2034.89,2034.4,2034.62,130,8,0
2024-02-09 09:15:00,2034.65,2034.69,2033.88,2034.01,172,8,0
2024-02-09 09:30:00,2034.01,2034.43,2033.9,2034.26,193,8,0
2024-02-09 09:45:00,2034.26,2034.48,2033.89,2034.29,313,8,0
2024-02-09 10:00:00,2034.29,2034.45,2033.64,2033.85,465,8,0
2024-02-09 10:15:00,2033.85,2034.34,2033.72,2033.85,372,8,0
2024-02-09 10:30:00,2033.85,2034.01,2032.94,2033.24,606,8,0
2024-02-09 10:45:00,2033.24,2033.55,2032.02,2032.09,630,8,0
2024-02-09 11:00:00,2032.09,2034.37,2032.08,2034.13,1085,8,0
2024-02-09 11:15:00,2034.13,2034.89,2033.89,2034.23,723,8,0
2024-02-09 11:30:00,2034.23,2034.51,2033.88,2034.04,700,8,0
2024-02-09 11:45:00,2034.04,2035.12,2033.99,2034.28,781,8,0
2024-02-09 12:00:00,2034.28,2035.1,2034.05,2034.46,740,8,0
2024-02-09 12:15:00,2034.47,2035.16,2034.39,2034.6,526,8,0
2024-02-09 12:30:00,2034.6,2034.91,2034.42,2034.47,327,8,0
2024-02-09 12:45:00,2034.45,2034.73,2034.29,2034.39,410,8,0
2024-02-09 13:00:00,2034.43,2034.75,2034.21,2034.55,400,8,0
2024-02-09 13:15:00,2034.55,2034.84,2034.25,2034.53,401,8,0
2024-02-09 13:30:00,2034.53,2034.64,2034.17,2034.35,321,8,0
2024-02-09 13:45:00,2034.35,2034.46,2032.99,2033.6,464,8,0
2024-02-09 14:00:00,2033.6,2033.73,2032.36,2032.65,453,8,0
2024-02-09 14:15:00,2032.63,2033.52,2032.5,2033.31,363,8,0
2024-02-09 14:30:00,2033.31,2033.78,2033.08,2033.65,258,8,0
2024-02-09 14:45:00,2033.65,2033.7,2032.73,2032.75,265,8,0
2024-02-09 15:00:00,2032.75,2033.11,2032.62,2032.67,234,8,0
2024-02-09 15:15:00,2032.76,2032.91,2032.43,2032.91,230,8,0
2024-02-09 15:30:00,2032.89,2034.04,2032.89,2033.26,445,8,0
2024-02-09 15:45:00,2033.26,2033.3,2032.18,2032.85,512,8,0
2024-02-09 16:00:00,2032.85,2033.16,2032.33,2033.16,409,8,0
2024-02-09 16:15:00,2033.15,2033.21,2032.74,2033.18,407,8,0
2024-02-09 16:30:00,2033.18,2033.7,2033.14,2033.69,356,8,0
2024-02-09 16:45:00,2033.69,2034.39,2033.44,2033.9,408,8,0
2024-02-09 17:00:00,2033.9,2035.02,2033.19,2033.39,911,8,0
2024-02-09 17:15:00,2033.39,2034.48,2033.34,2033.9,751,8,0
2024-02-09 17:30:00,2033.9,2034.03,2032.88,2033.62,763,8,0
2024-02-09 17:45:00,2033.62,2033.94,2033.43,2033.6,648,8,0
2024-02-09 18:00:00,2033.59,2034.16,2031.23,2031.23,1446,8,0
2024-02-09 18:15:00,2031.23,2032.83,2030.55,2032.81,1519,8,0
2024-02-09 18:30:00,2032.81,2033.22,2031.8,2032.44,1504,8,0
2024-02-09 18:45:00,2032.44,2032.65,2031.48,2032.41,1366,8,0
2024-02-09 19:00:00,2032.41,2032.76,2031.48,2031.6,1159,8,0
2024-02-09 19:15:00,2031.6,2032.58,2031.1,2032.41,1059,8,0
2024-02-09 19:30:00,2032.41,2033.61,2032.19,2032.58,1125,8,0
2024-02-09 19:45:00,2032.58,2032.58,2031.53,2031.57,1081,8,0
2024-02-09 20:00:00,2031.57,2032.23,2031.05,2031.4,1049,8,0
2024-02-09 20:15:00,2031.4,2033.14,2031.01,2033.03,980,8,0
2024-02-09 20:30:00,2033.03,2033.04,2031.69,2031.98,872,8,0
2024-02-09 20:45:00,2031.98,2032.9,2031.85,2032.8,730,8,0
2024-02-09 21:00:00,2032.8,2033.04,2032.26,2032.78,776,8,0
2024-02-09 21:15:00,2032.78,2033.56,2032.71,2032.95,878,8,0
2024-02-09 21:30:00,2032.95,2033.55,2032.2,2032.27,958,8,0
2024-02-09 21:45:00,2032.27,2032.5,2031.53,2031.58,852,8,0
2024-02-09 22:00:00,2031.54,2032.21,2031.45,2031.88,866,8,0
2024-02-09 22:15:00,2031.89,2032.0,2030.79,2031.05,1139,8,0
2024-02-09 22:30:00,2031.05,2031.29,2029.56,2030.16,1491,8,0
2024-02-09 22:45:00,2030.15,2030.15,2028.54,2028.79,1431,8,0
2024-02-09 23:00:00,2028.78,2028.9,2026.1,2026.51,1979,8,0
2024-02-09 23:15:00,2026.54,2027.49,2025.58,2027.04,2187,8,0
2024-02-09 23:30:00,2027.04,2037.2,2025.86,2029.32,7157,8,0
2024-02-09 23:45:00,2029.24,2029.81,2026.69,2027.12,4251,8,0
2024-02-10 00:00:00,2027.12,2030.66,2025.33,2029.64,3703,8,0
2024-02-10 00:15:00,2029.64,2029.64,2024.3,2024.84,3605,8,0
2024-02-10 00:30:00,2024.89,2026.38,2023.42,2025.17,4392,8,0
2024-02-10 00:45:00,2025.18,2025.55,2023.09,2025.24,3309,8,0
2024-02-10 01:00:00,2025.24,2027.24,2023.0,2025.74,3073,8,0
2024-02-10 01:15:00,2025.74,2026.08,2022.33,2023.51,3216,8,0
2024-02-10 01:30:00,2023.5,2025.15,2022.89,2023.54,2883,8,0
2024-02-10 01:45:00,2023.54,2023.59,2021.9,2022.46,2442,8,0
2024-02-10 02:00:00,2022.49,2022.56,2020.3,2021.26,2666,8,0
2024-02-10 02:15:00,2021.26,2023.9,2021.19,2022.13,2191,8,0
2024-02-10 02:30:00,2022.13,2022.19,2020.46,2020.73,1618,8,0
2024-02-10 02:45:00,2020.73,2022.11,2020.61,2021.65,1459,8,0
2024-02-10 03:00:00,2021.65,2023.63,2021.28,2023.35,1197,8,0
2024-02-10 03:15:00,2023.35,2023.53,2021.48,2022.13,1152,8,0
2024-02-10 03:30:00,2022.14,2024.2,2022.14,2023.84,1014,8,0
2024-02-10 03:45:00,2023.84,2024.8,2023.58,2024.7,878,8,0
2024-02-10 04:00:00,2024.7,2026.35,2024.64,2025.09,996,8,0
2024-02-10 04:15:00,2025.13,2025.54,2024.13,2024.3,1093,8,0
2024-02-10 04:30:00,2024.3,2024.5,2022.87,2022.97,918,8,0
2024-02-10 04:45:00,2022.97,2024.23,2022.82,2023.77,679,8,0
2024-02-10 05:00:00,2023.77,2025.63,2023.39,2025.63,754,8,0
2024-02-10 05:15:00,2025.63,2026.17,2024.65,2025.13,653,8,0
2024-02-10 05:30:00,2025.12,2025.34,2024.8,2025.04,418,8,0
2024-02-10 05:45:00,2025.04,2025.14,2024.32,2024.78,645,8,0
2024-02-10 06:00:00,2024.75,2025.42,2023.92,2025.36,756,8,0
2024-02-10 06:15:00,2025.34,2026.25,2025.31,2026.13,686,8,0
2024-02-10 06:30:00,2026.13,2026.13,2024.55,2024.63,629,8,0
2024-02-10 06:45:00,2024.63,2025.29,2024.58,2025.14,660,8,0
2024-02-10 07:00:00,2025.14,2025.46,2024.92,2025.45,370,8,0
2024-02-10 07:15:00,2025.46,2025.62,2025.23,2025.37,311,8,0
2024-02-10 07:30:00,2025.35,2025.47,2024.22,2024.44,308,8,0
2024-02-10 07:45:00,2024.48,2024.7,2024.03,2024.05,416,8,0
2024-02-12 09:00:00,2026.76,2026.79,2025.2,2025.2,339,8,0
2024-02-12 09:15:00,2025.2,2025.81,2025.2,2025.54,328,8,0
2024-02-12 09:30:00,2025.54,2025.54,2024.49,2024.66,306,8,0
2024-02-12 09:45:00,2024.66,2025.92,2024.63,2025.48,331,8,0
2024-02-12 10:00:00,2025.48,2025.94,2025.26,2025.48,410,8,0
2024-02-12 10:15:00,2025.48,2025.59,2024.98,2025.09,277,8,0
2024-02-12 10:30:00,2025.09,2025.53,2025.09,2025.28,279,8,0
2024-02-12 10:45:00,2025.28,2025.33,2024.95,2025.18,228,8,0
2024-02-12 11:00:00,2025.18,2026.6,2024.42,2024.65,818,8,0
2024-02-12 11:15:00,2024.65,2024.84,2023.67,2024.39,546,8,0
2024-02-12 11:30:00,2024.39,2024.89,2024.03,2024.44,404,8,0
2024-02-12 11:45:00,2024.48,2024.49,2023.51,2023.56,358,8,0
2024-02-12 12:00:00,2023.56,2023.91,2023.03,2023.67,498,8,0
2024-02-12 12:15:00,2023.64,2023.83,2022.42,2022.58,464,8,0
2024-02-12 12:30:00,2022.55,2023.15,2022.42,2022.85,336,8,0
2024-02-12 12:45:00,2022.8,2023.05,2022.23,2022.4,345,8,0
2024-02-12 13:00:00,2022.4,2022.74,2022.16,2022.4,356,8,0
2024-02-12 13:15:00,2022.48,2022.55,2021.87,2022.33,349,8,0
2024-02-12 13:30:00,2022.33,2022.63,2022.03,2022.51,417,8,0
2024-02-12 13:45:00,2022.51,2023.07,2022.39,2022.88,347,8,0
2024-02-12 14:00:00,2022.88,2023.88,2022.6,2023.64,349,8,0
2024-02-12 14:15:00,2023.61,2024.17,2023.39,2023.91,239,8,0
2024-02-12 14:30:00,2023.91,2023.91,2023.19,2023.4,220,8,0
2024-02-12 14:45:00,2023.4,2023.5,2022.76,2023.12,184,8,0
2024-02-12 15:00:00,2023.12,2023.52,2022.92,2023.28,280,8,0
2024-02-12 15:15:00,2023.28,2023.72,2023.2,2023.69,277,8,0
2024-02-12 15:30:00,2023.66,2023.97,2023.26,2023.37,328,8,0
2024-02-12 15:45:00,2023.37,2024.07,2023.2,2023.85,339,8,0
2024-02-12 16:00:00,2023.85,2024.17,2023.57,2024.02,364,8,0
2024-02-12 16:15:00,2023.97,2024.41,2023.83,2024.34,319,8,0
2024-02-12 16:30:00,2024.34,2024.69,2023.82,2024.0,417,8,0
2024-02-12 16:45:00,2024.0,2024.55,2023.72,2024.29,301,8,0
2024-02-12 17:00:00,2024.29,2024.55,2023.33,2023.5,774,8,0
2024-02-12 17:15:00,2023.5,2025.03,2023.07,2024.67,1072,8,0
2024-02-12 17:30:00,2024.67,2024.88,2023.95,2024.34,834,8,0
2024-02-12 17:45:00,2024.34,2026.45,2024.33,2025.61,1284,8,0
2024-02-12 18:00:00,2025.61,2026.07,2024.99,2025.24,1707,8,0
2024-02-12 18:15:00,2025.24,2027.05,2025.08,2026.37,1558,8,0
2024-02-12 18:30:00,2026.36,2027.3,2025.2,2025.38,1045,8,0
2024-02-12 18:45:00,2025.33,2025.33,2023.59,2023.68,940,8,0
2024-02-12 19:00:00,2023.68,2023.86,2022.63,2023.53,958,8,0
2024-02-12 19:15:00,2023.53,2023.54,2022.22,2022.69,1214,8,0
2024-02-12 19:30:00,2022.66,2023.01,2021.44,2021.59,961,8,0
2024-02-12 19:45:00,2021.59,2021.83,2020.42,2020.81,1106,8,0
2024-02-12 20:00:00,2020.81,2020.91,2020.15,2020.45,784,8,0
2024-02-12 20:15:00,2020.45,2020.99,2020.04,2020.73,805,8,0
2024-02-12 20:30:00,2020.73,2021.23,2020.23,2020.88,909,8,0
2024-02-12 20:45:00,2020.89,2021.04,2020.41,2020.98,731,8,0
2024-02-12 21:00:00,2020.99,2021.4,2020.29,2020.63,973,8,0
2024-02-12 21:15:00,2020.63,2021.95,2020.55,2021.74,884,8,0
2024-02-12 21:30:00,2021.74,2022.61,2021.72,2021.84,951,8,0
2024-02-12 21:45:00,2021.84,2022.15,2021.19,2021.76,871,8,0
2024-02-12 22:00:00,2021.76,2022.41,2021.53,2022.05,1046,8,0
2024-02-12 22:15:00,2022.05,2022.2,2021.51,2021.54,841,8,0
2024-02-12 22:30:00,2021.54,2021.58,2020.65,2020.85,897,8,0
2024-02-12 22:45:00,2020.85,2021.68,2020.58,2021.39,808,8,0
2024-02-12 23:00:00,2021.39,2026.73,2021.0,2026.52,2047,8,0
2024-02-12 23:15:00,2026.52,2027.6,2023.12,2023.57,3283,8,0
2024-02-12 23:30:00,2023.58,2024.9,2021.7,2022.09,2449,8,0
2024-02-12 23:45:00,2022.09,2022.35,2018.56,2019.09,2795,8,0
2024-02-13 00:00:00,2019.09,2020.4,2018.21,2018.93,2335,8,0
2024-02-13 00:15:00,2018.93,2018.97,2014.14,2014.8,3204,8,0
2024-02-13 00:30:00,2014.83,2018.08,2013.26,2017.37,3799,8,0
2024-02-13 00:45:00,2017.41,2018.63,2014.95,2015.0,2288,8,0
2024-02-13 01:00:00,2014.98,2015.95,2013.53,2014.21,2720,8,0
2024-02-13 01:15:00,2014.3,2017.03,2013.7,2014.78,2224,8,0
2024-02-13 01:30:00,2014.77,2015.35,2013.39,2013.39,2049,8,0
2024-02-13 01:45:00,2013.39,2014.28,2012.12,2013.18,1859,8,0
2024-02-13 02:00:00,2013.18,2014.25,2011.92,2013.85,2091,8,0
2024-02-13 02:15:00,2013.91,2015.2,2013.91,2015.01,1752,8,0
2024-02-13 02:30:00,2015.01,2016.44,2015.0,2015.35,1564,8,0
2024-02-13 02:45:00,2015.34,2016.0,2014.69,2015.95,1226,8,0
2024-02-13 03:00:00,2015.95,2016.72,2015.65,2016.33,1156,8,0
2024-02-13 03:15:00,2016.33,2017.93,2015.65,2017.58,1312,8,0
2024-02-13 03:30:00,2017.6,2018.5,2017.03,2017.75,1442,8,0
2024-02-13 03:45:00,2017.75,2020.21,2017.33,2019.41,1538,8,0
2024-02-13 04:00:00,2019.41,2019.98,2018.1,2018.1,1359,8,0
2024-02-13 04:15:00,2018.1,2020.3,2017.84,2019.4,1441,8,0
2024-02-13 04:30:00,2019.4,2021.23,2018.91,2020.75,1016,8,0
2024-02-13 04:45:00,2020.75,2021.61,2020.67,2021.53,783,8,0
2024-02-13 05:00:00,2021.52,2021.58,2020.79,2020.81,723,8,0
2024-02-13 05:15:00,2020.81,2021.04,2018.7,2019.14,1021,8,0
2024-02-13 05:30:00,2019.14,2020.22,2018.62,2019.79,777,8,0
2024-02-13 05:45:00,2019.79,2019.82,2018.74,2019.18,821,8,0
2024-02-13 06:00:00,2019.18,2020.01,2018.89,2019.77,808,8,0
2024-02-13 06:15:00,2019.77,2019.89,2019.17,2019.37,545,8,0
2024-02-13 06:30:00,2019.37,2020.04,2019.15,2019.92,618,8,0
2024-02-13 06:45:00,2019.92,2020.54,2019.9,2020.05,540,8,0
2024-02-13 07:00:00,2020.05,2020.54,2020.05,2020.14,308,8,0
2024-02-13 07:15:00,2020.14,2020.41,2019.87,2020.04,241,8,0
2024-02-13 07:30:00,2020.04,2020.14,2019.71,2019.86,279,8,0
2024-02-13 07:45:00,2019.86,2020.13,2019.81,2019.97,292,8,0
2024-02-13 09:00:00,2019.83,2019.83,2018.89,2018.96,96,8,0
2024-02-13 09:15:00,2018.96,2019.19,2018.94,2019.02,87,8,0
2024-02-13 09:30:00,2019.09,2019.12,2018.7,2018.85,130,8,0
2024-02-13 09:45:00,2018.84,2019.14,2018.72,2018.87,245,8,0
2024-02-13 10:00:00,2018.86,2019.29,2018.28,2018.9,591,8,0
2024-02-13 10:15:00,2018.9,2019.54,2018.37,2018.77,456,8,0
2024-02-13 10:30:00,2018.74,2019.23,2018.72,2018.84,394,8,0
2024-02-13 10:45:00,2018.84,2019.59,2018.75,2019.54,501,8,0
2024-02-13 11:00:00,2019.54,2021.22,2019.51,2020.37,814,8,0
2024-02-13 11:15:00,2020.37,2020.37,2019.7,2019.83,398,8,0
2024-02-13 11:30:00,2019.83,2020.79,2019.83,2020.59,370,8,0
2024-02-13 11:45:00,2020.6,2020.65,2019.7,2020.32,494,8,0
2024-02-13 12:00:00,2020.32,2020.34,2019.37,2019.51,377,8,0
2024-02-13 12:15:00,2019.56,2019.59,2019.14,2019.35,478,8,0
2024-02-13 12:30:00,2019.36,2019.86,2019.18,2019.74,344,8,0
2024-02-13 12:45:00,2019.74,2019.79,2018.95,2018.96,294,8,0
2024-02-13 13:00:00,2018.96,2019.14,2017.4,2017.64,646,8,0
2024-02-13 13:15:00,2017.64,2017.74,2016.89,2017.6,488,8,0
2024-02-13 13:30:00,2017.53,2018.5,2017.24,2018.42,413,8,0
2024-02-13 13:45:00,2018.44,2018.94,2018.44,2018.6,307,8,0
2024-02-13 14:00:00,2018.6,2019.59,2018.42,2019.25,374,8,0
2024-02-13 14:15:00,2019.25,2019.61,2018.9,2019.27,267,8,0
2024-02-13 14:30:00,2019.27,2019.41,2018.88,2018.97,332,8,0
2024-02-13 14:45:00,2018.97,2019.16,2018.69,2019.01,302,8,0
2024-02-13 15:00:00,2019.01,2020.09,2019.01,2020.0,470,8,0
2024-02-13 15:15:00,2020.0,2020.22,2019.44,2020.05,389,8,0
2024-02-13 15:30:00,2020.05,2020.93,2019.84,2020.74,498,8,0
2024-02-13 15:45:00,2020.74,2021.64,2020.69,2020.74,561,8,0
2024-02-13 16:00:00,2020.74,2021.43,2020.72,2021.36,379,8,0
2024-02-13 16:15:00,2021.37,2022.17,2021.16,2021.66,495,8,0
2024-02-13 16:30:00,2021.66,2022.8,2021.63,2022.64,412,8,0
2024-02-13 16:45:00,2022.64,2024.11,2022.59,2023.71,691,8,0
2024-02-13 17:00:00,2023.73,2024.57,2023.49,2024.29,1037,8,0
2024-02-13 17:15:00,2024.29,2024.9,2023.99,2024.65,1002,8,0
2024-02-13 17:30:00,2024.69,2024.94,2023.83,2024.64,1323,8,0
2024-02-13 17:45:00,2024.64,2025.82,2024.64,2025.24,1098,8,0
2024-02-13 18:00:00,2025.24,2025.88,2024.8,2024.89,1348,8,0
2024-02-13 18:15:00,2024.89,2025.28,2024.54,2024.88,1108,8,0
2024-02-13 18:30:00,2024.88,2026.12,2024.88,2025.22,1118,8,0
2024-02-13 18:45:00,2025.23,2026.32,2025.03,2026.18,881,8,0
2024-02-13 19:00:00,2026.18,2026.47,2025.16,2025.21,935,8,0
2024-02-13 19:15:00,2025.23,2026.15,2025.16,2025.55,741,8,0
2024-02-13 19:30:00,2025.55,2026.31,2025.42,2026.22,847,8,0
2024-02-13 19:45:00,2026.22,2026.92,2026.08,2026.73,734,8,0
2024-02-13 20:00:00,2026.71,2027.14,2026.15,2026.73,912,8,0
2024-02-13 20:15:00,2026.73,2027.03,2026.07,2026.73,774,8,0
2024-02-13 20:30:00,2026.73,2027.31,2026.4,2027.11,688,8,0
2024-02-13 20:45:00,2027.13,2027.99,2026.55,2026.59,872,8,0
2024-02-13 21:00:00,2026.59,2027.56,2026.15,2027.28,874,8,0
2024-02-13 21:15:00,2027.28,2029.1,2027.28,2028.87,953,8,0
2024-02-13 21:30:00,2028.87,2029.3,2027.88,2028.27,868,8,0
2024-02-13 21:45:00,2028.27,2028.54,2027.36,2027.72,774,8,0
2024-02-13 22:00:00,2027.72,2028.79,2027.64,2028.63,981,8,0
2024-02-13 22:15:00,2028.63,2028.66,2027.4,2027.98,952,8,0
2024-02-13 22:30:00,2027.99,2028.54,2027.49,2028.4,907,8,0
2024-02-13 22:45:00,2028.4,2029.01,2028.08,2028.28,1057,8,0
2024-02-13 23:00:00,2028.28,2028.95,2027.78,2028.52,1583,8,0
2024-02-13 23:15:00,2028.52,2029.88,2027.56,2029.28,2399,8,0
2024-02-13 23:30:00,2029.29,2032.35,2010.81,2011.64,7644,8,0
2024-02-13 23:45:00,2011.63,2012.6,2003.03,2004.38,6519,8,0
2024-02-14 00:00:00,2004.38,2004.42,2000.13,2001.61,5258,8,0
2024-02-14 00:15:00,2001.58,2005.9,2001.09,2001.32,4850,8,0
2024-02-14 00:30:00,2001.36,2001.36,1995.71,1997.63,5906,8,0
2024-02-14 00:45:00,1997.61,1997.66,1992.52,1995.73,4601,8,0
