entry_time,direction,entry,entry_deal,entry_comment,exit_time,exit,exit_deal,profit,exit_comment,report,split,is_grid,is_trend,feature_time,entry_hour,entry_weekday,profit_positive,side,setup,adx,rsi,atr,choppiness,efficiency,ema_gap_atr,di_gap,vwap_deviation_atr,trend_distance_atr,higher_ema_up,higher_ema_down
2024-05-09 01:50:00,SELL,2309.0,6,Trend sell v7: candle-confirme,2024-05-09 04:06:40,2310.81,7,-1.81,sl 2310.81,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-05-09 09:50:00,1,Thursday,False,SELL,trend,40.88271259691968,43.57365424252025,1.4372748928516863,49.20755317361346,0.28361858190711614,1.1785644436388338,9.958498080753667,-2.925577615759538,0.8787186745315734,False,True
2024-05-23 10:50:00,SELL,2356.48,8,Trend sell v7: candle-confirme,2024-05-23 11:38:40,2361.54,9,-5.06,sl 2361.54,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-05-23 18:50:00,10,Thursday,False,SELL,trend,52.50942621739444,22.555694568761552,4.150435233747484,44.30709831891066,0.4813683567501492,2.2165814066789924,37.25795231898925,-6.311185204048721,2.4669682657887835,False,True
2024-05-23 19:45:00,SELL,2341.24,10,Trend sell v7: candle-confirme,2024-05-24 01:23:40,2332.03,11,9.21,sl 2332.03,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-05-24 03:45:00,19,Thursday,True,SELL,trend,43.32816577649218,24.53388477678655,5.028689051072743,43.84532824570043,0.6186935740839159,1.9170522615854695,18.50375883756464,-2.132766509147584,1.949946132187662,False,True
2024-05-29 14:15:00,SELL,2343.56,12,Trend sell v7: candle-confirme,2024-05-29 15:27:40,2343.26,13,0.3,sl 2343.26,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-05-29 22:15:00,14,Wednesday,True,SELL,trend,44.92974831725934,41.31575074729675,2.8151625246491436,51.31682732604643,0.27785888077860044,1.3844231835455207,18.06953616826172,-3.603866193804032,1.083379396645641,False,True
2024-05-31 20:25:00,SELL,2327.24,14,Trend sell v7: candle-confirme,2024-05-31 22:49:40,2326.94,15,0.3,sl 2326.94,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-06-01 04:25:00,20,Friday,True,SELL,trend,42.45180683764136,22.77594967033059,5.16203619629767,43.1351477657867,0.5591816853385244,0.7333337226090632,27.30347114487295,-2.664554059709521,2.176383687266128,False,True
2024-06-07 18:30:00,SELL,2308.54,16,Trend sell v7: candle-confirme,2024-06-07 23:46:40,2292.51,17,16.03,sl 2292.51,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-06-08 02:30:00,18,Friday,True,SELL,trend,49.80970294427737,28.93360084571701,6.764221161234766,48.972459637488406,0.45385878489326487,2.724820448843872,24.86736626943387,-1.0478636015368723,2.1907179812017925,False,True
2024-06-12 01:05:00,BUY,2316.81,18,Trend buy v7: candle-confirmed,2024-06-12 02:16:40,2314.73,19,-2.08,sl 2314.73,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-06-12 09:05:00,1,Wednesday,False,BUY,trend,34.311794545643174,61.24414441347924,1.619606684948286,49.97073473361622,0.37242955064734673,1.521152480839302,14.622307968083248,1.815088933641979,1.2786524242806354,True,False
2024-06-25 07:00:00,SELL,2324.02,20,Trend sell v7: candle-confirme,2024-06-25 07:12:40,2326.6,21,-2.58,sl 2326.60,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-06-25 15:00:00,7,Tuesday,False,SELL,trend,40.42088969979033,42.907956481595384,2.213143735150199,51.83205453642298,0.1975830815710429,0.5658136424167605,25.873251747290666,-1.6851208636049853,0.8212930855820397,False,True
2024-08-14 18:50:00,SELL,2443.07,22,Trend sell v7: candle-confirme,2024-08-15 03:35:00,2451.48,23,-8.41,Max loss R close,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-08-15 02:50:00,18,Wednesday,False,SELL,trend,66.59082382885524,21.792173947892493,5.281451083339318,37.87404303699529,0.5418152992469266,1.0255361393684252,35.482703347238555,-1.7990592933870861,2.55801229853026,False,True
2024-08-22 07:10:00,SELL,2500.4,24,Trend sell v7: candle-confirme,2024-08-22 08:21:40,2503.74,25,-3.34,sl 2503.74,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-08-22 15:10:00,7,Thursday,False,SELL,trend,46.76248556207716,20.10188888530375,2.44096522206769,36.58142518741191,0.6681980602347775,1.0113552608839937,22.496026157673462,-2.6665821566607675,2.4515075549740035,False,True
